id_major,id_university,type,major_name,capacity
5112307,511,humanities,ILMU HUBUNGAN INTERNASIONAL,50
5112315,511,humanities,ANTROPOLOGI SOSIAL ,25
5212011,521,humanities,PEND. PANCASILA & KEWARGANEGARAAN (PPKN) ,30
5212026,521,humanities,PEND. EKONOMI ,20
5212034,521,humanities,PEND. BAHASA INGGRIS ,48
5212042,521,humanities,"PEND. BAHASA, SASTRA INDONESIA & DAERAH ",30
5212057,521,humanities,PEND. GURU SEKOLAH DASAR (PGSD) ,58
5212065,521,humanities,"PEND. JASMANI, KESEHATAN DAN REKREASI",40
5212073,521,humanities,PEND. GURU PEND ANAK USIA DINI (PG PAUD) ,34
5212081,521,humanities,PEND. LUAR SEKOLAH ,20
5212096,521,humanities,BIMBINGAN DAN KONSELING ,30
5212107,521,humanities,EKONOMI PEMBANGUNAN,72
5212115,521,humanities,MANAJEMEN,96
5212123,521,humanities,AKUNTANSI,96
5212131,521,humanities,SOSIOLOGI,40
5212146,521,humanities,ILMU ADMINISTRASI NEGARA,40
5212154,521,humanities,ILMU HUKUM,72
5212162,521,humanities,TEKNOLOGI PENDIDIKAN,24
5212185,521,humanities,MANAJEMEN PENDIDIKAN,20
5212193,521,humanities,ILMU PEMERINTAHAN,40
5212204,521,humanities,PENDIDIKAN SENDRATASIK,24
5312012,531,humanities,PEND. SEJARAH,45
5312027,531,humanities,PEND PANCASILA & KN,45
5312035,531,humanities,PEND. EKONOMI,41
5312043,531,humanities,PEND. BHS SASTRA IND. & DAERAH,36
5312051,531,humanities,PEND. BAHASA INGGRIS,45
5312066,531,humanities,ILMU HUKUM,225
5312074,531,humanities,EKONOMI & STUDI PEMBANGUNAN,68
5312082,531,humanities,MANAJEMEN,90
5312097,531,humanities,AKUNTANSI,90
5312101,531,humanities,ADMINISTRASI PUBLIK,54
5312116,531,humanities,ILMU ADMINISTRASI BISNIS,54
5312124,531,humanities,ILMU PEMERINTAHAN,54
5312132,531,humanities,ILMU KOMUNIKASI,54
5312147,531,humanities,PEND. GEOGRAFI  ,45
5312155,531,humanities,PEND. SOSIOLOGI  ,36
5312163,531,humanities,PEND. BIMBINGAN KONSELING  ,45
5312171,531,humanities,PENDIDIKAN LUAR BIASA,18
5312186,531,humanities,PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,68
5312194,531,humanities,PGSD,135
5312205,531,humanities,PG-PAUD,80
5312213,531,humanities,PENDIDIKAN SENDRATASIK,18
5312221,531,humanities,TEKNOLOGI  PENDIDIKAN,36
5312236,531,humanities,PENDIDIKAN IPS,45
5312244,531,humanities,PSIKOLOGI,45
5412013,541,humanities,MANAJEMEN,120
5412021,541,humanities,EKONOMI PEMBANGUNAN,75
5412036,541,humanities,AKUNTANSI,120
5412044,541,humanities,ILMU ADMINISTRASI NEGARA,32
5412052,541,humanities,ILMU PEMERINTAHAN,32
5412067,541,humanities,ILMU SOSIATRI,32
5412075,541,humanities,ILMU HUBUNGAN INTERNASIONAL,32
5412083,541,humanities,ILMU KOMUNIKASI,32
5412091,541,humanities,ILMU ADMINISTRASI BISNIS,32
5412102,541,humanities,PEND. PANCASILA DAN KEWARGANEGARAAN,32
5412117,541,humanities,PENDIDIKAN EKONOMI,32
5412125,541,humanities,"PEND. BAHASA, SASTRA INDO. & DAERAH",32
5412133,541,humanities,PENDIDIKAN BAHASA INGGRIS,32
5412141,541,humanities,BIMBINGAN DAN KONSELING,32
5412156,541,humanities,"PENDIDIKAN JASMANI, KESEHATAN & REKREASI",32
5412164,541,humanities,PENDIDIKAN GURU SEKOLAH DASAR,32
5412172,541,humanities,PENDIDIKAN ANAK USIA DINI,32
5412187,541,humanities,ILMU HUKUM,90
5412195,541,humanities,PSIKOLOGI,32
5412206,541,humanities,SASTRA INDONESIA,24
5412214,541,humanities,SASTRA INGGRIS,48
5412222,541,humanities,PENDIDIKAN LUAR SEKOLAH,16
5412237,541,humanities,PENDIDIKAN GEOGRAFI,16
5412245,541,humanities,EKONOMI ISLAM,35
5412253,541,humanities,ETNOMUSIKOLOGI,12
5412261,541,humanities,PENDIDIKAN SEJARAH,16
5512014,551,humanities,BIMBINGAN DAN KONSELING,48
5512037,551,humanities,PENDIDIKAN BAHASA INDONESIA,32
5512045,551,humanities,PENDIDIKAN BAHASA INGGRIS,32
5512076,551,humanities,EKONOMI PEMBANGUNAN,48
5512084,551,humanities,MANAJEMEN,64
5512092,551,humanities,HUKUM,80
5512111,551,humanities,PENDIDIKAN GURU SEKOLAH DASAR,48
6112017,611,humanities,ARKEOLOGI,30
6112025,611,humanities,ANTROPOLOGI BUDAYA,28
6112033,611,humanities,ILMU SEJARAH,28
6112041,611,humanities,ILMU HUKUM,260
6112056,611,humanities,EKONOMI PEMBANGUNAN,150
6112064,611,humanities,AKUNTANSI,150
6112072,611,humanities,MANAJEMEN,150
6112087,611,humanities,SASTRA INDONESIA,33
6112095,611,humanities,SASTRA INGGRIS,115
6112106,611,humanities,SASTRA DAERAH JAWA KUNA,10
6112114,611,humanities,SASTRA DAERAH UNTUK SASTRA BALI,25
6112122,611,humanities,SASTRA JEPANG,43
6112145,611,humanities,DESTINASI PARIWISATA,50
6112153,611,humanities,INDUSTRI PERJALANAN WISATA,50
6112161,611,humanities,HUBUNGAN INTERNASIONAL,35
6112176,611,humanities,SOSIOLOGI,35
6112184,611,humanities,PSIKOLOGI,45
6112203,611,humanities,ADMINISTRASI NEGARA,35
6112211,611,humanities,ILMU KOMUNIKASI,35
6112226,611,humanities,ILMU POLITIK,35
6122012,612,humanities,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,12
6122027,612,humanities,PENDIDIKAN EKONOMI,36
6122035,612,humanities,PENDIDIKAN SEJARAH,12
6122043,612,humanities,PENDIDIKAN GEOGRAFI,12
6122051,612,humanities,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,24
6122066,612,humanities,PENDIDIKAN BAHASA INGGRIS,100
6122074,612,humanities,PENDIDIKAN SENI RUPA,20
6122082,612,humanities,PENDIDIKAN KESEJAHTERAAN KELUARGA,26
6122097,612,humanities,BIMBINGAN KONSELING,32
6122101,612,humanities,TEKNOLOGI PENDIDIKAN,32
6122124,612,humanities,PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,36
6122132,612,humanities,MANAJEMEN,70
6122147,612,humanities,AKUNTANSI,70
6122155,612,humanities,PENDIDIKAN KEPELATIHAN OLAHRAGA,10
6122171,612,humanities,PENDIDIKAN GURU SEKOLAH DASAR,96
6122194,612,humanities,PENDIDIKAN GURU ANAK USIA DINI,32
6122205,612,humanities,PEND. BAHASA JEPANG,19
6122213,612,humanities,PENDIDIKAN BAHASA BALI,8
6122221,612,humanities,PENDIDIKAN SOSIOLOGI,18
6122236,612,humanities,ILMU HUKUM,58
6122244,612,humanities,PENDIDIKAN VOKASIONAL SENI KULINER,10
6132014,613,humanities,TARI,24
6132022,613,humanities,SENI KARAWITAN,32
6132037,613,humanities,"PENDIDIKAN SENI DRAMA, TARI, DAN MUSIK",32
6132045,613,humanities,MUSIK,12
6132053,613,humanities,SENI MURNI,20
6132061,613,humanities,DESAIN INTERIOR,16
6132076,613,humanities,DESAIN KOMUNIKASI VISUAL,32
6132084,613,humanities,KRIYA,10
6132092,613,humanities,FOTOGRAFI,16
6132103,613,humanities,SENI PEDALANGAN,6
6212011,621,humanities,EKONOMI PEMBANGUNAN,125
6212026,621,humanities,MANAJEMEN,175
6212034,621,humanities,AKUNTANSI,125
6212042,621,humanities,ILMU HUKUM,300
6212057,621,humanities,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,118
6212065,621,humanities,PENDIDIKAN BAHASA INGGRIS,110
6212073,621,humanities,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,90
6212081,621,humanities,PENDIDIKAN GURU SEKOLAH DASAR,170
6212096,621,humanities,PENDIDIKAN ANAK USIA DINI,50
6212107,621,humanities,HUBUNGAN INTERNASIONAL,60
6212115,621,humanities,ILMU KOMUNIKASI,60
6212123,621,humanities,SOSIOLOGI,60
6212131,621,humanities,PENDIDIKAN SOSIOLOGI,50
6312012,631,humanities,PEND. BHS  & SASTRA  INDO.,90
6312027,631,humanities,PEND. BHS. INGGRIS,90
6312035,631,humanities,PPKN,68
6312043,631,humanities,PEND. EKONOMI,68
6312051,631,humanities,PEND. GEOGRAFI,68
6312066,631,humanities,PEND. SEJARAH,68
6312074,631,humanities,BIMBINGAN KONSELING,68
6312082,631,humanities,PEND. LUAR SEKOLAH,36
6312097,631,humanities,PEND. ANAK USIA DINI,45
6312101,631,humanities,PEND. GURU SEKOLAH  DASAR,180
6312116,631,humanities,ILMU HUKUM,347
6312124,631,humanities,ILMU ADM.NEGARA,110
6312132,631,humanities,ILMU ADM.NIAGA,120
6312147,631,humanities,SOSIOLOGI,57
6312155,631,humanities,ILMU KOMUNIKASI,70
6312163,631,humanities,ILMU POLITIK,68
6312171,631,humanities,PENJASKESREK,68
6312186,631,humanities,EKONOMI PEMBANGUNAN,47
6312194,631,humanities,AKUNTANSI,115
6312205,631,humanities,MANAJEMEN,43
6312213,631,humanities,PSIKOLOGI,135
6322014,632,humanities,ADM. NEGARA,140
6322022,632,humanities,ILMU PEMERINTAHAN,120
6322037,632,humanities,PEND. BAHASA INDONESIA,50
6322045,632,humanities,PEND. BAHASA INGGRIS,50
6322053,632,humanities,MANAJEMEN,60
6322061,632,humanities,EKO. PEMBANGUNAN,60
7112025,711,humanities,MANAJEMEN ,100
7112033,711,humanities,ILMU HUKUM ,200
7112041,711,humanities,ILMU POLITIK ,40
7112056,711,humanities,ANTROPOLOGI SOSIAL ,40
7112064,711,humanities,ILMU SEJARAH ,30
7112072,711,humanities,ILMU KOMUNIKASI ,45
7112087,711,humanities,SOSIOLOGI ,40
7112095,711,humanities,AKUNTANSI ,100
7112106,711,humanities,ILMU PEMERINTAHAN ,40
7112114,711,humanities,ILMU HUBUNGAN INTERNASIONAL ,60
7112122,711,humanities,ILMU ADMINISTRASI NEGARA ,50
7112137,711,humanities,SASTRA INDONESIA ,40
7112145,711,humanities,SASTRA DAERAH/BUGIS MAKASSAR ,30
7112153,711,humanities,SASTRA ASIA BARAT/ARAB ,30
7112161,711,humanities,SASTRA INGGRIS ,75
7112176,711,humanities,SASTRA PERANCIS/ BARAT ROMAN ,30
7112184,711,humanities,ARKEOLOGI ,30
7112192,711,humanities,SASTRA JEPANG ,30
7112203,711,humanities,ILMU EKONOMI,100
7112211,711,humanities,HUKUM ADMINISTRASI NEGARA,50
7112226,711,humanities,BAHASA MANDARIN DAN KEBUDAYAAN TIONGKOK,25
7122012,712,humanities,PENDIDIKAN GEOGRAFI,29
7122027,712,humanities,PENDIDIKAN KESEJAHTERAAN KELUARGA,44
7122035,712,humanities,"PENDIDIKAN JASMANI, KESEHATAN & REKREASI",188
7122043,712,humanities,PENDIDIKAN KEPELATIHAN OLAHRAGA,102
7122051,712,humanities,ADMINISTRASI PENDIDIKAN,44
7122066,712,humanities,TEKNOLOGI PENDIDIKAN,29
7122074,712,humanities,BIMBINGAN DAN KONSELING,44
7122082,712,humanities,PENDIDIKAN LUAR SEKOLAH,29
7122097,712,humanities,PENDIDIKAN LUAR BIASA,44
7122101,712,humanities,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,47
7122116,712,humanities,PENDIDIKAN BAHASA INGGRIS,47
7122124,712,humanities,SASTRA INDONESIA,32
7122132,712,humanities,SASTRA INGGRIS,32
7122147,712,humanities,PENDIDIKAN BAHASA JERMAN,32
7122171,712,humanities,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,32
7122186,712,humanities,PENDIDIKAAN SOSIOLOGI,32
7122213,712,humanities,PENDIDIKAN SEJARAH,32
7122221,712,humanities,MANAJEMEN,78
7122236,712,humanities,SOSIOLOGI,32
7122244,712,humanities,PSIKOLOGI,94
7122252,712,humanities,PEND. GURU SEK. DASAR (KAMPUS MAKASSAR),58
7122267,712,humanities,PENDIDIKAN GURU PAUD,44
7122275,712,humanities,PEND. GURU SEKOLAH DASAR (KAMPUS BONE),72
7122283,712,humanities,PEND. GURU SEK. DASAR (KAMPUS PARE-PARE),58
7122291,712,humanities,PENDIDIKAN IPS,32
7122302,712,humanities,ADMINISTRASI NEGARA,32
7122317,712,humanities,PENDIDIKAN EKONOMI,47
7122333,712,humanities,PEND. GEOGRAFI KLS INTERNAS. (BILINGUAL),15
7122341,712,humanities,EKONOMI PEMBANGUNAN,32
7122356,712,humanities,AKUNTANSI,32
7122364,712,humanities,"PENDIDIKAN SENI DRAMA,  TARI, DAN MUSIK",41
7122372,712,humanities,PENDIDIKAN SENI RUPA,28
7122387,712,humanities,P. GURU SEK DASAR BILINGUAL (KAMP MAKASSAR),29
7122395,712,humanities,SENI TARI,28
7122406,712,humanities,PEND. ADMINISTRASI PERKANTORAN,32
7122422,712,humanities,PEND. AKUNTANSI,32
7122437,712,humanities,PENDIDIKAN ANTROPOLOGI,32
7122445,712,humanities,PENDIDIKAN BAHASA DAN SASTRA DAERAH,32
7122453,712,humanities,PENDIDIKAN BAHASA ARAB,32
7122461,712,humanities,ILMU ADMINISTRASI BISNIS,32
7122476,712,humanities,PENDIDIKAN BAHASA MANDARIN,16
7132014,713,humanities,ILMU HUKUM,60
7132022,713,humanities,JURNALISTIK,42
7132037,713,humanities,MANAJEMEN,64
7132084,713,humanities,AKUNTANSI,64
7132092,713,humanities,ILMU EKONOMI,64
7132196,713,humanities,ILMU POLITIK,75
7132285,713,humanities,ILMU KOMUNIKASI,42
7132424,713,humanities,HUBUNGAN INTERNASIONAL,50
7132432,713,humanities,KESEJAHTERAAN SOSIAL,42
7212011,721,humanities,EKONOMI PEMBANGNAN,68
7212026,721,humanities,MANAJEMEN ,180
7212034,721,humanities,AKUNTANSI,113
7212042,721,humanities,ILMU ADMINISTRASI NEGARA,45
7212057,721,humanities,ILMU ADMINISTRASI BISNIS,45
7212065,721,humanities,ILMU PEMERINTAHAN,45
7212073,721,humanities,ILMU POLITIK,34
7212081,721,humanities,SOSIOLOGI,23
7212096,721,humanities,ILMU KOMUNIKASI,45
7212107,721,humanities,ILMU PERPUSTAKAAN,23
7212115,721,humanities,ILMU HUKUM,324
7212123,721,humanities,SASTRA INDONESIA,16
7212131,721,humanities,SASTRA INGGRIS,90
7212146,721,humanities,SASTRA JERMAN,14
7212154,721,humanities,ILMU SEJARAH,14
7212162,721,humanities,ANTROPOLOGI SOSIAL,23
7222013,722,humanities,PEND. KES. KEL,16
7222021,722,humanities,PEND. BAHASA INDONESIA,48
7222044,722,humanities,PEND. BAH INGGRIS,64
7222052,722,humanities,BAH & SASTRA INGGRIS,48
7222067,722,humanities,PEND. BAHASA JEPANG,16
7222075,722,humanities,PEND. BAH. JERMAN,16
7222083,722,humanities,PEND. BAH. PERANCIS,16
7222091,722,humanities,PEND. SENI MUSIK,48
7222102,722,humanities,PEND. SENI RUPA,16
7222117,722,humanities,PPKN,32
7222125,722,humanities,PEND. SEJARAH,32
7222133,722,humanities,PEND GEOGRAFI,32
7222141,722,humanities,ILMU ADM NEGARA,80
7222156,722,humanities,ILMU HUKUM,80
7222164,722,humanities,PEND EKONOMI S1,80
7222172,722,humanities,MANAJEMEN S1,96
7222187,722,humanities,PEND. KEPELATIHAN OR,48
7222195,722,humanities,"PEND. JASMANI, KES. REK",64
7222206,722,humanities,PLS,16
7222214,722,humanities,PLB/P.KH,16
7222222,722,humanities,PSIKOLOGI,64
7222237,722,humanities,PGSD,128
7222253,722,humanities,AKUNTANSI,96
7222261,722,humanities,BIMBINGAN KONSELING,16
7222276,722,humanities,PEND. ANAK USIA DINI,32
7222284,722,humanities,PENDIDIKAN SOSIOLOGI,32
7222303,722,humanities,PENDIDIKAN IPS,16
7222311,722,humanities,ILMU EKONOMI,48
7312012,731,humanities,PEND. BAHASA INDONESIA,100
7312027,731,humanities,PEND. BAHASA INGGRIS,125
7312035,731,humanities,PEND. PANCASILA DAN KEWARGANEGARAAN,50
7312043,731,humanities,PEND. SEJARAH,50
7312051,731,humanities,BIMBINGAN DAN KONSELING,40
7312066,731,humanities,PEND. GURU SEKOLAH DASAR,75
7312074,731,humanities,PEND. GURU PAUD,50
7312082,731,humanities,ADMINSTRASI NEGARA,110
7312097,731,humanities,SOSIOLOGI,105
7312101,731,humanities,ANTROPOLOGI,75
7312116,731,humanities,ILMU PEMERINTAHAN,110
7312124,731,humanities,ILMU KOMUNIKASI,100
7312132,731,humanities,EKONOMI PEMBANGUNAN,100
7312147,731,humanities,EKONOMI MANAJEMEN,150
7312155,731,humanities,EKONOMI AKUNTANSI,100
7312163,731,humanities,ILMU HUKUM,375
7312171,731,humanities,"PEND. JASMANI, KESEHATAN DAN REKREASI",100
7312186,731,humanities,PEND. GEOGRAFI,50
7312194,731,humanities,MANAJEMEN (PSDKU MOROWALI),80
7312205,731,humanities,MANAJEMEN (PSDKU TOUNA),50
7412013,741,humanities,MANAJEMEN ,120
7412021,741,humanities,AKUNTANSI ,105
7412036,741,humanities,ILMU POLITIK,50
7412044,741,humanities,ILMU HUBUNGAN INTERNASIONAL,40
7412052,741,humanities,ILMU HUKUM,75
7412067,741,humanities,PEND. BHS. INGGRIS,165
7512014,751,humanities,EKONOMI PEMBANGUNAN,136
7512022,751,humanities,MANAJEMEN,136
7512037,751,humanities,AKUTANSI,108
7512045,751,humanities,ILMU ADMINISTRASI NEGARA,100
7512053,751,humanities,SOSIOLOGI,48
7512061,751,humanities,ANTROPOLOGI SOSIAL,56
7512076,751,humanities,ILMU KOMUNIKASI,80
7512084,751,humanities,ILMU HUKUM,240
7512092,751,humanities,PENDIDIKAN SEJARAH,50
7512103,751,humanities,PENDIDIKAN EKONOMI,50
7512111,751,humanities,PEND. PANCASILA & KEWARGANEGARAAN,30
7512126,751,humanities,"PEND. JASMANI, KESEHATAN DAN REKREASI",60
7512134,751,humanities,"PEND. BAHASA, SASTRA INDO. & DAERAH",60
7512142,751,humanities,PENDIDIKAN BAHASA INGGRIS,60
7512157,751,humanities,PEND. GURU SEKOLAH DASAR (PGSD) S1,60
7512165,751,humanities,PENDIDIKAN ANAK USIA DINI (PG-PAUD),30
7512173,751,humanities,PENDIDIKAN BIMBINGAN DAN KONSELING,50
7512181,751,humanities,ADMINISTRASI BISNIS,80
7512196,751,humanities,ARKEOLOGI,48
7512215,751,humanities,ILMU KESEJAHTERAAN SOSIAL,48
7512223,751,humanities,ILMU SEJARAH,48
7512231,751,humanities,JURNALISTIK,60
7512246,751,humanities,PENDIDIKAN GEOGRAFI,50
7512254,751,humanities,SASTRA INDONESIA,56
7512262,751,humanities,SASTRA INGGRIS,56
7512277,751,humanities,TRADISI LISAN,32
7512285,751,humanities,PSIKOLOGI,50
7512293,751,humanities,ILMU POLITIK,60
7512304,751,humanities,PENDIDIKAN AKUNTANSI,50
7512312,751,humanities,SASTRA PRANCIS,20
7512327,751,humanities,PERPUSTAKAAN DAN ILMU INFORMASI,48
7512335,751,humanities,ILMU PEMERINTAHAN,60
7522016,752,humanities,PENDIDIKAN SEJARAH,54
7522024,752,humanities,PENDIDIKAN PANCASLA DAN KEWARGANEGARAAN,54
7522032,752,humanities,PENDIDIKAN EKONOMI,130
7522047,752,humanities,PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,90
7522055,752,humanities,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,67
7522063,752,humanities,PENDIDIKAN BAHASA INGGRIS,67
7522071,752,humanities,PENDIDIKAN GURU SD,90
7522086,752,humanities,PENDIDIKAN ANAK USIA DINI,72
7522094,752,humanities,PENDIDIKAN SENDRATASIK,13
7522105,752,humanities,BIMBINGAN DAN KONSELING,27
7522113,752,humanities,PENDIDIKAN LUAR SEKOLAH,68
7522121,752,humanities,MANAJEMEN PENDIDIKAN,66
7522136,752,humanities,ILMU HUKUM,157
7522144,752,humanities,AKUNTANSI,112
7522152,752,humanities,MANAJEMEN,125
7522167,752,humanities,PENDIDIKAN KEPELATIHAN,54
7522175,752,humanities,SOSIOLOGI,56
7522183,752,humanities,ILMU KOMUNIKASI,51
7522191,752,humanities,EKONOMI PEMBANGUNAN,52
7522202,752,humanities,ADMINISTRASI PUBLIK,67
7532011,753,humanities,HUKUM,80
7532026,753,humanities,ADMINISTRASI PUBLIK,80
7532034,753,humanities,PENDIDIKAN BAHASA INDONESIA,64
7532042,753,humanities,PENDIDIKAN BAHASA INGGRIS,64
7532057,753,humanities,PENDIDIKAN GEOGRAFI,80
7532065,753,humanities,AKUNTANSI,64
7532073,753,humanities,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,48
7532081,753,humanities,MANAJEMEN,48
7532096,753,humanities,PENDIDIKAN JASMANI,64
7532107,753,humanities,EKONOMI PEMBANGUNAN,48
8112017,811,humanities,IL. HUKUM,275
8112025,811,humanities,IL. ADM. NEGARA,100
8112033,811,humanities,IL. PEMERINTAHAN,100
8112041,811,humanities,SOSIOLOGI,75
8112056,811,humanities,MANAJEMEN,75
8112064,811,humanities,EKONOMI PEMBANGUNAN,63
8112072,811,humanities,AKUNTANSI,100
8112087,811,humanities,PENDIDIKAN SEJARAH,40
8112095,811,humanities,PENDIDIKAN GEOGRAFI,40
8112106,811,humanities,PENDIDIKAN EKONOMI,40
8112114,811,humanities,PPKN,40
8112122,811,humanities,PEND. BAHASA INDONESIA,40
8112137,811,humanities,PEND. BAHASA INGGRIS,40
8112145,811,humanities,PEND. BAHASA JERMAN,40
8112153,811,humanities,PENJASKESREK,40
8112161,811,humanities,BIMBINGAN KONSELING,40
8112176,811,humanities,PEND. LUAR  SEKOLAH,40
8112184,811,humanities,PGSD S1,50
8112192,811,humanities,ILMU KOMUNIKASI,50
8112203,811,humanities,PENYULUHAN PERTANIAN,20
8112211,811,humanities,ILMU HUKUM (PSDKU KAB. MBD),50
8112226,811,humanities,AKUNTANSI (PSDKU KAB. MBD),33
8112234,811,humanities,PEND. GURU SEKOLAH DASAR (PSDKU KAB. MBD),50
8112242,811,humanities,PEND. BAHASA INGGRIS (PSDKU KAB. MBD),20
8112257,811,humanities,ILMU HUKUM (PSDKU KAB. ARU),50
8112265,811,humanities,AKUNTANSI (PSDKU KAB. ARU),50
8112273,811,humanities,PEND. GURU SEKOLAH DASAR (PSDKU KAB. ARU),50
8112281,811,humanities,PEND. BAHASA INGGRIS (PSDKU KAB. ARU),20
8112296,811,humanities,"PEND. JASMANI, KESEHATAN, DAN REKREASI (PSDKU KAB. ARU)",30
8212011,821,humanities,ILMU HUKUM,100
8212026,821,humanities,EKONOMI PEMBANGUNAN,60
8212034,821,humanities,MANAJEMEN,80
8212042,821,humanities,ILMU SEJARAH,12
8212057,821,humanities,SASTRA INDONESIA,12
8212065,821,humanities,SASTRA INGGRIS,40
8212073,821,humanities,PPKN,32
8212081,821,humanities,PEND. BAHASA INDONESIA,32
8212096,821,humanities,PEND. BAHASA INGGRIS,32
8212107,821,humanities,AKUNTANSI,48
8212115,821,humanities,PEND. GEOGRAFI,24
8212123,821,humanities,PGSD S1,64
8212131,821,humanities,ANTROPOLOGI SOSIAL,16
8212146,821,humanities,PG PAUD,64
9112017,911,humanities,ILMU EKONOMI,65
9112025,911,humanities,ILMU ADMINISTRASI NEGARA,18
9112033,911,humanities,ANTROPOLOGI SOSIAL,18
9112041,911,humanities,ILMU HUKUM,65
9112056,911,humanities,MANAJEMEN,65
9112064,911,humanities,ILMU KESEJAHTERAAN SOSIAL,18
9112072,911,humanities,PEND. PANCASILA & KEWARGANEG.,13
9112087,911,humanities,AKUNTANSI,65
9112095,911,humanities,ILMU PEMERINTAHAN,18
9112106,911,humanities,BIMBINGAN KONSELING,13
9112122,911,humanities,PEND. GEOGRAFI,13
9112137,911,humanities,PEND. SEJARAH,13
9112145,911,humanities,PEND. BHS. SASTRA IND. & DAERAH,13
9112153,911,humanities,PEND. BAHASA INGGRIS,13
9112161,911,humanities,HUBUNGAN INTERNASIONAL,18
9112176,911,humanities,PENDIDIKAN GURU SEKOLAH DASAR,13
9112184,911,humanities,PENDIDKAN JASMANI KESEHATAN REKREASI,13
9112192,911,humanities,PG PAUD,13
9112203,911,humanities,ILMU PERPUSTAKAAN,18
9112211,911,humanities,MANAJEMEN ADMINISTRASI PERKANTORAN,18
9112226,911,humanities,MANAJEMEN PENDIDIKAN,13
9122012,912,humanities,EKONOMI PEMBANGUNAN,30
9122027,912,humanities,MANAJEMEN,95
9122035,912,humanities,AKUNTANSI,80
9122043,912,humanities,ILMU ADMINISTRASI NEGARA,95
9122066,912,humanities,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",80
9122074,912,humanities,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,55
9122082,912,humanities,PENDIDIKAN BAHASA INGGRIS,35
9122097,912,humanities,PENDIDIKAN GURU SEKOLAH DASAR,105
9122101,912,humanities,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,15
9122116,912,humanities,ILMU HUKUM,95
9122124,912,humanities,SASTRA INGGRIS,25
9132014,913,humanities,DESAIN KOMUNIKASI VISUAL,10
9132022,913,humanities,SENI RUPA MURNI,10
9132037,913,humanities,SENI KRIYA,11
9132045,913,humanities,SENI MUSIK,11
9132053,913,humanities,SENI TARI,11
9212011,921,humanities,EKONOMI PEMBANGUNAN,32
9212042,921,humanities,MANAJEMEN,32
9212057,921,humanities,AKUNTANSI,32
9212065,921,humanities,PENDIDIKAN BAHASA INDONESIA,16
9212073,921,humanities,PENDIDIKAN BAHASA INGGRIS,16
